variable,solution
"x_K62330,401,36",0.0
"x_K62330,401,36",0.0
"x_K62330,401,36",0.0
"x_K62330,401,36",0.0
"x_K62330,401,36",0.0
"x_K62330,401,36",0.0
"x_K62330,401,36",0.0
"x_K62330,401,36",0.0
"x_K62330,401,36",0.0
"x_K62330,401,36",0.0
"x_K62330,401,36",0.0
"x_K62330,401,37",0.0
"x_K62330,401,37",0.0
"x_K62330,401,37",0.0
"x_K62330,401,37",0.0
"x_K62330,401,37",0.0
"x_K62330,401,37",0.0
"x_K62330,401,37",0.0
"x_K62330,401,37",0.0
"x_K62330,401,37",0.0
"x_K62330,401,37",0.0
"x_K62330,401,37",0.0
"x_K62330,401,37",0.0
"x_K62330,401,37",0.0
"x_K62330,401,37",0.0
"x_K62330,401,38",0.0
"x_K62330,401,38",0.0
"x_K62330,401,38",0.0
"x_K62330,401,38",0.0
"x_K62330,401,38",0.0
"x_K62330,401,38",0.0
"x_K62330,401,38",0.0
"x_K62330,401,38",0.0
"x_K62330,401,38",0.0
"x_K62330,401,38",0.0
"x_K62330,401,38",0.0
"x_K62330,401,38",0.0
"x_K62330,401,38",0.0
"x_K62330,401,38",0.0
"x_K62330,401,39",0.0
"x_K62330,401,39",0.0
"x_K62330,401,39",0.0
"x_K62330,401,39",0.0
"x_K62330,401,39",0.0
"x_K62330,401,39",0.0
"x_K62330,401,39",0.0
"x_K62330,401,39",0.0
"x_K62330,401,39",0.0
"x_K62330,401,39",0.0
"x_K62330,401,39",0.0
"x_K62330,401,39",0.0
"x_K62330,401,39",0.0
"x_K62330,401,39",0.0
"x_K62330,401,4",0.0
"x_K62330,401,40",0.0
"x_K62330,401,40",0.0
"x_K62330,401,40",0.0
"x_K62330,401,40",0.0
"x_K62330,401,40",0.0
"x_K62330,401,40",0.0
"x_K62330,401,40",0.0
"x_K62330,401,40",0.0
"x_K62330,401,40",0.0
"x_K62330,401,40",0.0
"x_K62330,401,40",0.0
"x_K62330,401,40",0.0
"x_K62330,401,40",0.0
"x_K62330,401,40",0.0
"x_K62330,401,41",0.0
"x_K62330,401,41",0.0
"x_K62330,401,41",0.0
"x_K62330,401,41",0.0
"x_K62330,401,41",0.0
"x_K62330,401,41",0.0
"x_K62330,401,41",0.0
"x_K62330,401,41",0.0
"x_K62330,401,41",0.0
"x_K62330,401,41",0.0
"x_K62330,401,41",0.0
"x_K62330,401,41",0.0
"x_K62330,401,41",0.0
"x_K62330,401,41",0.0
"x_K62330,401,42",0.0
"x_K62330,401,42",0.0
"x_K62330,401,42",0.0
"x_K62330,401,42",0.0
"x_K62330,401,42",0.0
"x_K62330,401,42",0.0
"x_K62330,401,42",0.0
"x_K62330,401,42",0.0
"x_K62330,401,42",0.0
"x_K62330,401,42",0.0
"x_K62330,401,42",0.0
"x_K62330,401,42",0.0
"x_K62330,401,42",0.0
"x_K62330,401,42",0.0
"x_K62330,401,43",0.0
"x_K62330,401,43",0.0
"x_K62330,401,43",0.0
"x_K62330,401,43",0.0
"x_K62330,401,43",0.0
"x_K62330,401,43",0.0
"x_K62330,401,43",0.0
"x_K62330,401,43",0.0
"x_K62330,401,43",0.0
"x_K62330,401,43",0.0
"x_K62330,401,43",0.0
"x_K62330,401,43",0.0
"x_K62330,401,43",0.0
"x_K62330,401,43",0.0
"x_K62330,401,44",0.0
"x_K62330,401,44",0.0
"x_K62330,401,44",0.0
"x_K62330,401,44",0.0
"x_K62330,401,44",0.0
"x_K62330,401,44",0.0
"x_K62330,401,44",0.0
"x_K62330,401,44",0.0
"x_K62330,401,44",0.0
"x_K62330,401,44",0.0
"x_K62330,401,44",0.0
"x_K62330,401,44",0.0
"x_K62330,401,44",0.0
"x_K62330,401,44",0.0
"x_K62330,401,45",0.0
"x_K62330,401,45",0.0
"x_K62330,401,45",0.0
"x_K62330,401,45",0.0
"x_K62330,401,45",0.0
"x_K62330,401,45",0.0
"x_K62330,401,45",0.0
"x_K62330,401,45",0.0
"x_K62330,401,45",0.0
"x_K62330,401,45",0.0
"x_K62330,401,45",0.0
"x_K62330,401,45",0.0
"x_K62330,401,45",0.0
"x_K62330,401,45",0.0
"x_K62330,401,46",0.0
"x_K62330,401,46",0.0
"x_K62330,401,46",0.0
"x_K62330,401,46",0.0
"x_K62330,401,46",0.0
"x_K62330,401,46",0.0
"x_K62330,401,46",0.0
"x_K62330,401,46",0.0
"x_K62330,401,46",0.0
"x_K62330,401,46",0.0
"x_K62330,401,46",0.0
"x_K62330,401,46",0.0
"x_K62330,401,46",0.0
"x_K62330,401,46",0.0
"x_K62330,401,47",0.0
"x_K62330,401,47",0.0
"x_K62330,401,47",0.0
"x_K62330,401,47",0.0
"x_K62330,401,47",0.0
"x_K62330,401,47",0.0
"x_K62330,401,47",0.0
"x_K62330,401,47",0.0
"x_K62330,401,47",0.0
"x_K62330,401,47",0.0
"x_K62330,401,47",0.0
"x_K62330,401,47",0.0
"x_K62330,401,47",0.0
"x_K62330,401,47",0.0
"x_K62330,401,5",0.0
"x_K62330,401,6",0.0
"x_K62330,401,7",0.0
"x_K62330,401,8",0.0
"x_K62330,401,9",0.0
"x_K62330,404,0",0.0
"x_K62330,404,1",0.0
"x_K62330,404,10",0.0
"x_K62330,404,10",0.0
"x_K62330,404,10",0.0
"x_K62330,404,10",0.0
"x_K62330,404,10",0.0
"x_K62330,404,10",0.0
"x_K62330,404,10",0.0
"x_K62330,404,10",0.0
"x_K62330,404,10",0.0
"x_K62330,404,10",0.0
"x_K62330,404,10",0.0
"x_K62330,404,10",0.0
"x_K62330,404,10",0.0
"x_K62330,404,10",0.0
"x_K62330,404,11",0.0
"x_K62330,404,11",0.0
"x_K62330,404,11",0.0
"x_K62330,404,11",0.0
"x_K62330,404,11",0.0
"x_K62330,404,11",0.0
"x_K62330,404,11",0.0
"x_K62330,404,11",0.0
"x_K62330,404,11",0.0
"x_K62330,404,11",0.0
"x_K62330,404,11",0.0
"x_K62330,404,11",0.0
"x_K62330,404,11",0.0
"x_K62330,404,11",0.0
"x_K62330,404,12",0.0
"x_K62330,404,12",0.0
"x_K62330,404,12",0.0
"x_K62330,404,12",0.0
"x_K62330,404,12",0.0
"x_K62330,404,12",0.0
"x_K62330,404,12",0.0
"x_K62330,404,12",0.0
"x_K62330,404,12",0.0
"x_K62330,404,12",0.0
"x_K62330,404,12",0.0
"x_K62330,404,12",0.0
"x_K62330,404,12",0.0
"x_K62330,404,12",0.0
"x_K62330,404,13",0.0
"x_K62330,404,13",0.0
"x_K62330,404,13",0.0
"x_K62330,404,13",0.0
"x_K62330,404,13",0.0
"x_K62330,404,13",0.0
"x_K62330,404,13",0.0
"x_K62330,404,13",0.0
"x_K62330,404,13",0.0
"x_K62330,404,13",0.0
"x_K62330,404,13",0.0
"x_K62330,404,13",0.0
"x_K62330,404,13",0.0
"x_K62330,404,13",0.0
"x_K62330,404,14",0.0
"x_K62330,404,14",0.0
"x_K62330,404,14",0.0
"x_K62330,404,14",0.0
"x_K62330,404,14",0.0
"x_K62330,404,14",0.0
"x_K62330,404,14",0.0
"x_K62330,404,14",0.0
"x_K62330,404,14",0.0
"x_K62330,404,14",0.0
"x_K62330,404,14",0.0
"x_K62330,404,14",0.0
"x_K62330,404,14",0.0
"x_K62330,404,14",0.0
"x_K62330,404,15",0.0
"x_K62330,404,15",0.0
"x_K62330,404,15",0.0
"x_K62330,404,15",0.0
"x_K62330,404,15",0.0
"x_K62330,404,15",0.0
"x_K62330,404,15",0.0
"x_K62330,404,15",0.0
"x_K62330,404,15",0.0
"x_K62330,404,15",0.0
"x_K62330,404,15",0.0
"x_K62330,404,15",0.0
"x_K62330,404,15",0.0
"x_K62330,404,15",0.0
"x_K62330,404,16",0.0
"x_K62330,404,16",0.0
"x_K62330,404,16",0.0
"x_K62330,404,16",0.0
"x_K62330,404,16",0.0
"x_K62330,404,16",0.0
"x_K62330,404,16",0.0
"x_K62330,404,16",0.0
"x_K62330,404,16",0.0
"x_K62330,404,16",0.0
"x_K62330,404,16",0.0
"x_K62330,404,16",0.0
"x_K62330,404,16",0.0
"x_K62330,404,16",0.0
"x_K62330,404,17",0.0
"x_K62330,404,17",0.0
"x_K62330,404,17",0.0
"x_K62330,404,17",0.0
"x_K62330,404,17",0.0
"x_K62330,404,17",0.0
"x_K62330,404,17",0.0
"x_K62330,404,17",0.0
"x_K62330,404,17",0.0
"x_K62330,404,17",0.0
"x_K62330,404,17",0.0
"x_K62330,404,17",0.0
"x_K62330,404,17",0.0
"x_K62330,404,17",0.0
"x_K62330,404,18",0.0
"x_K62330,404,18",0.0
"x_K62330,404,18",0.0
"x_K62330,404,18",0.0
"x_K62330,404,18",0.0
"x_K62330,404,18",0.0
"x_K62330,404,18",0.0
"x_K62330,404,18",0.0
"x_K62330,404,18",0.0
"x_K62330,404,18",0.0
"x_K62330,404,18",0.0
"x_K62330,404,18",0.0
"x_K62330,404,18",0.0
"x_K62330,404,18",0.0
"x_K62330,404,19",0.0
"x_K62330,404,19",0.0
"x_K62330,404,19",0.0
"x_K62330,404,19",0.0
"x_K62330,404,19",0.0
"x_K62330,404,19",0.0
"x_K62330,404,19",0.0
"x_K62330,404,19",0.0
"x_K62330,404,19",0.0
"x_K62330,404,19",0.0
"x_K62330,404,19",0.0
"x_K62330,404,19",0.0
"x_K62330,404,19",0.0
"x_K62330,404,19",0.0
"x_K62330,404,2",0.0
"x_K62330,404,20",0.0
"x_K62330,404,20",0.0
"x_K62330,404,20",0.0
"x_K62330,404,20",0.0
"x_K62330,404,20",0.0
"x_K62330,404,20",0.0
"x_K62330,404,20",0.0
"x_K62330,404,20",0.0
"x_K62330,404,20",0.0
"x_K62330,404,20",0.0
"x_K62330,404,20",0.0
"x_K62330,404,20",0.0
"x_K62330,404,20",0.0
"x_K62330,404,20",0.0
"x_K62330,404,21",0.0
"x_K62330,404,21",0.0
"x_K62330,404,21",0.0
"x_K62330,404,21",0.0
"x_K62330,404,21",0.0
"x_K62330,404,21",0.0
"x_K62330,404,21",0.0
"x_K62330,404,21",0.0
"x_K62330,404,21",0.0
"x_K62330,404,21",0.0
"x_K62330,404,21",0.0
"x_K62330,404,21",0.0
"x_K62330,404,21",0.0
"x_K62330,404,21",0.0
"x_K62330,404,22",0.0
"x_K62330,404,22",0.0
"x_K62330,404,22",0.0
"x_K62330,404,22",0.0
"x_K62330,404,22",0.0
"x_K62330,404,22",0.0
"x_K62330,404,22",0.0
"x_K62330,404,22",0.0
"x_K62330,404,22",0.0
"x_K62330,404,22",0.0
"x_K62330,404,22",0.0
"x_K62330,404,22",0.0
"x_K62330,404,22",0.0
"x_K62330,404,22",0.0
"x_K62330,404,23",0.0
"x_K62330,404,23",0.0
"x_K62330,404,23",0.0
"x_K62330,404,23",0.0
"x_K62330,404,23",0.0
"x_K62330,404,23",0.0
"x_K62330,404,23",0.0
"x_K62330,404,23",0.0
"x_K62330,404,23",0.0
"x_K62330,404,23",0.0
"x_K62330,404,23",0.0
"x_K62330,404,23",0.0
"x_K62330,404,23",0.0
"x_K62330,404,23",0.0
"x_K62330,404,24",0.0
"x_K62330,404,24",0.0
"x_K62330,404,24",0.0
"x_K62330,404,24",0.0
"x_K62330,404,24",0.0
"x_K62330,404,24",0.0
"x_K62330,404,24",0.0
"x_K62330,404,24",0.0
"x_K62330,404,24",0.0
"x_K62330,404,24",0.0
"x_K62330,404,24",0.0
"x_K62330,404,24",0.0
"x_K62330,404,24",0.0
"x_K62330,404,24",0.0
"x_K62330,404,25",0.0
"x_K62330,404,25",0.0
"x_K62330,404,25",0.0
"x_K62330,404,25",0.0
"x_K62330,404,25",0.0
"x_K62330,404,25",0.0
"x_K62330,404,25",0.0
"x_K62330,404,25",0.0
"x_K62330,404,25",0.0
"x_K62330,404,25",0.0
"x_K62330,404,25",0.0
"x_K62330,404,25",0.0
"x_K62330,404,25",0.0
"x_K62330,404,25",0.0
"x_K62330,404,26",0.0
"x_K62330,404,26",0.0
"x_K62330,404,26",0.0
"x_K62330,404,26",0.0
"x_K62330,404,26",0.0
"x_K62330,404,26",0.0
"x_K62330,404,26",0.0
"x_K62330,404,26",0.0
"x_K62330,404,26",0.0
"x_K62330,404,26",0.0
"x_K62330,404,26",0.0
"x_K62330,404,26",0.0
"x_K62330,404,26",0.0
"x_K62330,404,26",0.0
"x_K62330,404,27",0.0
"x_K62330,404,27",0.0
"x_K62330,404,27",0.0
"x_K62330,404,27",0.0
"x_K62330,404,27",0.0
"x_K62330,404,27",0.0
"x_K62330,404,27",0.0
"x_K62330,404,27",0.0
"x_K62330,404,27",0.0
"x_K62330,404,27",0.0
"x_K62330,404,27",0.0
"x_K62330,404,27",0.0
"x_K62330,404,27",0.0
"x_K62330,404,27",0.0
"x_K62330,404,28",0.0
"x_K62330,404,28",0.0
"x_K62330,404,28",0.0
"x_K62330,404,28",0.0
"x_K62330,404,28",0.0
"x_K62330,404,28",0.0
"x_K62330,404,28",0.0
"x_K62330,404,28",0.0
"x_K62330,404,28",0.0
"x_K62330,404,28",0.0
"x_K62330,404,28",0.0
"x_K62330,404,28",0.0
"x_K62330,404,28",0.0
"x_K62330,404,28",0.0
"x_K62330,404,29",0.0
"x_K62330,404,29",0.0
"x_K62330,404,29",0.0
"x_K62330,404,29",0.0
"x_K62330,404,29",0.0
"x_K62330,404,29",0.0
"x_K62330,404,29",0.0
"x_K62330,404,29",0.0
"x_K62330,404,29",0.0
"x_K62330,404,29",0.0
"x_K62330,404,29",0.0
"x_K62330,404,29",0.0
"x_K62330,404,29",0.0
"x_K62330,404,29",0.0
"x_K62330,404,3",0.0
"x_K62330,404,30",0.0
"x_K62330,404,30",0.0
"x_K62330,404,30",0.0
"x_K62330,404,30",0.0
"x_K62330,404,30",0.0
"x_K62330,404,30",0.0
"x_K62330,404,30",0.0
"x_K62330,404,30",0.0
"x_K62330,404,30",0.0
"x_K62330,404,30",0.0
"x_K62330,404,30",0.0
"x_K62330,404,30",0.0
"x_K62330,404,30",0.0
"x_K62330,404,30",0.0
"x_K62330,404,31",0.0
"x_K62330,404,31",0.0
"x_K62330,404,31",0.0
"x_K62330,404,31",0.0
"x_K62330,404,31",0.0
"x_K62330,404,31",0.0
"x_K62330,404,31",0.0
"x_K62330,404,31",0.0
"x_K62330,404,31",0.0
"x_K62330,404,31",0.0
"x_K62330,404,31",0.0
"x_K62330,404,31",0.0
"x_K62330,404,31",0.0
"x_K62330,404,31",0.0
"x_K62330,404,32",0.0
"x_K62330,404,32",0.0
"x_K62330,404,32",0.0
"x_K62330,404,32",0.0
"x_K62330,404,32",0.0
"x_K62330,404,32",0.0
"x_K62330,404,32",0.0
"x_K62330,404,32",0.0
"x_K62330,404,32",0.0
"x_K62330,404,32",0.0
"x_K62330,404,32",0.0
"x_K62330,404,32",0.0
"x_K62330,404,32",0.0
"x_K62330,404,32",0.0
"x_K62330,404,33",0.0
"x_K62330,404,33",0.0
"x_K62330,404,33",0.0
"x_K62330,404,33",0.0
"x_K62330,404,33",0.0
"x_K62330,404,33",0.0
"x_K62330,404,33",0.0
"x_K62330,404,33",0.0
"x_K62330,404,33",0.0
"x_K62330,404,33",0.0
"x_K62330,404,33",0.0
"x_K62330,404,33",0.0
"x_K62330,404,33",0.0
"x_K62330,404,33",0.0
"x_K62330,404,34",0.0
"x_K62330,404,34",0.0
"x_K62330,404,34",0.0
"x_K62330,404,34",0.0
"x_K62330,404,34",0.0
"x_K62330,404,34",0.0
"x_K62330,404,34",0.0
"x_K62330,404,34",0.0
"x_K62330,404,34",0.0
"x_K62330,404,34",0.0
"x_K62330,404,34",0.0
"x_K62330,404,34",0.0
"x_K62330,404,34",0.0
"x_K62330,404,34",0.0
"x_K62330,404,35",0.0
"x_K62330,404,35",0.0
"x_K62330,404,35",0.0
"x_K62330,404,35",0.0
"x_K62330,404,35",0.0
"x_K62330,404,35",0.0
"x_K62330,404,35",0.0
"x_K62330,404,35",0.0
"x_K62330,404,35",0.0
"x_K62330,404,35",0.0
"x_K62330,404,35",0.0
"x_K62330,404,35",0.0
"x_K62330,404,35",0.0
"x_K62330,404,35",0.0
"x_K62330,404,36",0.0
"x_K62330,404,36",0.0
"x_K62330,404,36",0.0
"x_K62330,404,36",0.0
"x_K62330,404,36",0.0
"x_K62330,404,36",0.0
"x_K62330,404,36",0.0
"x_K62330,404,36",0.0
"x_K62330,404,36",0.0
"x_K62330,404,36",0.0
"x_K62330,404,36",0.0
"x_K62330,404,36",0.0
"x_K62330,404,36",0.0
"x_K62330,404,36",0.0
"x_K62330,404,37",0.0
"x_K62330,404,37",0.0
"x_K62330,404,37",0.0
"x_K62330,404,37",0.0
"x_K62330,404,37",0.0
"x_K62330,404,37",0.0
"x_K62330,404,37",0.0
"x_K62330,404,37",0.0
"x_K62330,404,37",0.0
"x_K62330,404,37",0.0
"x_K62330,404,37",0.0
"x_K62330,404,37",0.0
"x_K62330,404,37",0.0
"x_K62330,404,37",0.0
"x_K62330,404,38",0.0
"x_K62330,404,38",0.0
"x_K62330,404,38",0.0
"x_K62330,404,38",0.0
"x_K62330,404,38",0.0
"x_K62330,404,38",0.0
"x_K62330,404,38",0.0
"x_K62330,404,38",0.0
"x_K62330,404,38",0.0
"x_K62330,404,38",0.0
"x_K62330,404,38",0.0
"x_K62330,404,38",0.0
"x_K62330,404,38",0.0
"x_K62330,404,38",0.0
"x_K62330,404,39",0.0
"x_K62330,404,39",0.0
"x_K62330,404,39",0.0
"x_K62330,404,39",0.0
"x_K62330,404,39",0.0
"x_K62330,404,39",0.0
"x_K62330,404,39",0.0
"x_K62330,404,39",0.0
"x_K62330,404,39",0.0
"x_K62330,404,39",0.0
"x_K62330,404,39",0.0
"x_K62330,404,39",0.0
"x_K62330,404,39",0.0
"x_K62330,404,39",0.0
"x_K62330,404,4",0.0
"x_K62330,404,40",0.0
"x_K62330,404,40",0.0
"x_K62330,404,40",0.0
"x_K62330,404,40",0.0
"x_K62330,404,40",0.0
"x_K62330,404,40",0.0
"x_K62330,404,40",0.0
"x_K62330,404,40",0.0
"x_K62330,404,40",0.0
"x_K62330,404,40",0.0
"x_K62330,404,40",0.0
"x_K62330,404,40",0.0
"x_K62330,404,40",0.0
"x_K62330,404,40",0.0
"x_K62330,404,41",0.0
"x_K62330,404,41",0.0
"x_K62330,404,41",0.0
"x_K62330,404,41",0.0
"x_K62330,404,41",0.0
"x_K62330,404,41",0.0
"x_K62330,404,41",0.0
"x_K62330,404,41",0.0
"x_K62330,404,41",0.0
"x_K62330,404,41",0.0
"x_K62330,404,41",0.0
"x_K62330,404,41",0.0
"x_K62330,404,41",0.0
"x_K62330,404,41",0.0
"x_K62330,404,42",0.0
"x_K62330,404,42",0.0
"x_K62330,404,42",0.0
"x_K62330,404,42",0.0
"x_K62330,404,42",0.0
"x_K62330,404,42",0.0
"x_K62330,404,42",0.0
"x_K62330,404,42",0.0
"x_K62330,404,42",0.0
"x_K62330,404,42",0.0
"x_K62330,404,42",0.0
"x_K62330,404,42",0.0
"x_K62330,404,42",0.0
"x_K62330,404,42",0.0
"x_K62330,404,43",0.0
"x_K62330,404,43",0.0
"x_K62330,404,43",0.0
"x_K62330,404,43",0.0
"x_K62330,404,43",0.0
"x_K62330,404,43",0.0
"x_K62330,404,43",0.0
"x_K62330,404,43",0.0
"x_K62330,404,43",0.0
"x_K62330,404,43",0.0
"x_K62330,404,43",0.0
"x_K62330,404,43",0.0
"x_K62330,404,43",0.0
"x_K62330,404,43",0.0
"x_K62330,404,44",0.0
"x_K62330,404,44",0.0
"x_K62330,404,44",0.0
"x_K62330,404,44",0.0
"x_K62330,404,44",0.0
"x_K62330,404,44",0.0
"x_K62330,404,44",0.0
"x_K62330,404,44",0.0
"x_K62330,404,44",0.0
"x_K62330,404,44",0.0
"x_K62330,404,44",0.0
"x_K62330,404,44",0.0
"x_K62330,404,44",0.0
"x_K62330,404,44",0.0
"x_K62330,404,45",0.0
"x_K62330,404,45",0.0
"x_K62330,404,45",0.0
"x_K62330,404,45",0.0
"x_K62330,404,45",0.0
"x_K62330,404,45",0.0
"x_K62330,404,45",0.0
"x_K62330,404,45",0.0
"x_K62330,404,45",0.0
"x_K62330,404,45",0.0
"x_K62330,404,45",0.0
"x_K62330,404,45",0.0
"x_K62330,404,45",0.0
"x_K62330,404,45",0.0
"x_K62330,404,46",0.0
"x_K62330,404,46",0.0
"x_K62330,404,46",0.0
"x_K62330,404,46",0.0
"x_K62330,404,46",0.0
"x_K62330,404,46",0.0
"x_K62330,404,46",0.0
"x_K62330,404,46",0.0
"x_K62330,404,46",0.0
"x_K62330,404,46",0.0
"x_K62330,404,46",0.0
"x_K62330,404,46",0.0
"x_K62330,404,46",0.0
"x_K62330,404,46",0.0
"x_K62330,404,47",0.0
"x_K62330,404,47",0.0
"x_K62330,404,47",0.0
"x_K62330,404,47",0.0
"x_K62330,404,47",0.0
"x_K62330,404,47",0.0
"x_K62330,404,47",0.0
"x_K62330,404,47",0.0
"x_K62330,404,47",0.0
"x_K62330,404,47",0.0
"x_K62330,404,47",0.0
"x_K62330,404,47",0.0
"x_K62330,404,47",0.0
"x_K62330,404,47",0.0
"x_K62330,404,5",40.0
"x_K62330,404,6",0.0
"x_K62330,404,7",0.0
"x_K62330,404,8",0.0
"x_K62330,404,9",0.0
"x_K62330,408,0",0.0
"x_K62330,408,1",0.0
"x_K62330,408,10",0.0
"x_K62330,408,10",0.0
"x_K62330,408,10",0.0
"x_K62330,408,10",0.0
"x_K62330,408,10",0.0
"x_K62330,408,10",0.0
"x_K62330,408,10",0.0
"x_K62330,408,10",0.0
"x_K62330,408,10",0.0
"x_K62330,408,10",0.0
"x_K62330,408,10",0.0
"x_K62330,408,10",0.0
"x_K62330,408,10",0.0
"x_K62330,408,10",0.0
"x_K62330,408,11",0.0
"x_K62330,408,11",0.0
"x_K62330,408,11",0.0
"x_K62330,408,11",0.0
"x_K62330,408,11",0.0
"x_K62330,408,11",0.0
"x_K62330,408,11",0.0
"x_K62330,408,11",0.0
"x_K62330,408,11",0.0
"x_K62330,408,11",0.0
"x_K62330,408,11",0.0
"x_K62330,408,11",0.0
"x_K62330,408,11",0.0
"x_K62330,408,11",0.0
"x_K62330,408,12",0.0
"x_K62330,408,12",0.0
"x_K62330,408,12",0.0
"x_K62330,408,12",0.0
"x_K62330,408,12",0.0
"x_K62330,408,12",0.0
"x_K62330,408,12",0.0
"x_K62330,408,12",0.0
"x_K62330,408,12",0.0
"x_K62330,408,12",0.0
"x_K62330,408,12",0.0
"x_K62330,408,12",0.0
"x_K62330,408,12",0.0
"x_K62330,408,12",0.0
"x_K62330,408,13",0.0
"x_K62330,408,13",0.0
"x_K62330,408,13",0.0
"x_K62330,408,13",0.0
"x_K62330,408,13",0.0
"x_K62330,408,13",0.0
"x_K62330,408,13",0.0
"x_K62330,408,13",0.0
"x_K62330,408,13",0.0
"x_K62330,408,13",0.0
"x_K62330,408,13",0.0
"x_K62330,408,13",0.0
"x_K62330,408,13",0.0
"x_K62330,408,13",0.0
"x_K62330,408,14",0.0
"x_K62330,408,14",0.0
"x_K62330,408,14",0.0
"x_K62330,408,14",0.0
"x_K62330,408,14",0.0
"x_K62330,408,14",0.0
"x_K62330,408,14",0.0
"x_K62330,408,14",0.0
"x_K62330,408,14",0.0
"x_K62330,408,14",0.0
"x_K62330,408,14",0.0
"x_K62330,408,14",0.0
"x_K62330,408,14",0.0
"x_K62330,408,14",0.0
"x_K62330,408,15",0.0
"x_K62330,408,15",0.0
"x_K62330,408,15",0.0
"x_K62330,408,15",0.0
"x_K62330,408,15",0.0
"x_K62330,408,15",0.0
"x_K62330,408,15",0.0
"x_K62330,408,15",0.0
"x_K62330,408,15",0.0
"x_K62330,408,15",0.0
"x_K62330,408,15",0.0
"x_K62330,408,15",0.0
"x_K62330,408,15",0.0
"x_K62330,408,15",0.0
"x_K62330,408,16",0.0
"x_K62330,408,16",0.0
"x_K62330,408,16",0.0
"x_K62330,408,16",0.0
"x_K62330,408,16",0.0
"x_K62330,408,16",0.0
"x_K62330,408,16",0.0
"x_K62330,408,16",0.0
"x_K62330,408,16",0.0
"x_K62330,408,16",0.0
"x_K62330,408,16",0.0
"x_K62330,408,16",0.0
"x_K62330,408,16",0.0
"x_K62330,408,16",0.0
"x_K62330,408,17",0.0
"x_K62330,408,17",0.0
"x_K62330,408,17",0.0
"x_K62330,408,17",0.0
"x_K62330,408,17",0.0
"x_K62330,408,17",0.0
"x_K62330,408,17",0.0
"x_K62330,408,17",0.0
"x_K62330,408,17",0.0
"x_K62330,408,17",0.0
"x_K62330,408,17",0.0
"x_K62330,408,17",0.0
"x_K62330,408,17",0.0
"x_K62330,408,17",0.0
"x_K62330,408,18",0.0
"x_K62330,408,18",0.0
"x_K62330,408,18",0.0
"x_K62330,408,18",0.0
"x_K62330,408,18",0.0
"x_K62330,408,18",0.0
"x_K62330,408,18",0.0
"x_K62330,408,18",0.0
"x_K62330,408,18",0.0
"x_K62330,408,18",0.0
"x_K62330,408,18",0.0
"x_K62330,408,18",0.0
"x_K62330,408,18",0.0
"x_K62330,408,18",0.0
"x_K62330,408,19",0.0
"x_K62330,408,19",0.0
"x_K62330,408,19",0.0
"x_K62330,408,19",0.0
"x_K62330,408,19",0.0
"x_K62330,408,19",0.0
"x_K62330,408,19",0.0
"x_K62330,408,19",0.0
"x_K62330,408,19",0.0
"x_K62330,408,19",0.0
"x_K62330,408,19",0.0
"x_K62330,408,19",0.0
"x_K62330,408,19",0.0
"x_K62330,408,19",0.0
"x_K62330,408,2",0.0
"x_K62330,408,20",0.0
"x_K62330,408,20",0.0
"x_K62330,408,20",0.0
"x_K62330,408,20",0.0
"x_K62330,408,20",0.0
"x_K62330,408,20",0.0
"x_K62330,408,20",0.0
"x_K62330,408,20",0.0
"x_K62330,408,20",0.0
"x_K62330,408,20",0.0
"x_K62330,408,20",0.0
"x_K62330,408,20",0.0
"x_K62330,408,20",0.0
"x_K62330,408,20",0.0
"x_K62330,408,21",0.0
"x_K62330,408,21",0.0
"x_K62330,408,21",0.0
"x_K62330,408,21",0.0
"x_K62330,408,21",0.0
"x_K62330,408,21",0.0
"x_K62330,408,21",0.0
"x_K62330,408,21",0.0
"x_K62330,408,21",0.0
"x_K62330,408,21",0.0
"x_K62330,408,21",0.0
"x_K62330,408,21",0.0
"x_K62330,408,21",0.0
"x_K62330,408,21",0.0
"x_K62330,408,22",0.0
"x_K62330,408,22",0.0
"x_K62330,408,22",0.0
"x_K62330,408,22",0.0
"x_K62330,408,22",0.0
"x_K62330,408,22",0.0
"x_K62330,408,22",0.0
"x_K62330,408,22",0.0
"x_K62330,408,22",0.0
"x_K62330,408,22",0.0
"x_K62330,408,22",0.0
"x_K62330,408,22",0.0
"x_K62330,408,22",0.0
"x_K62330,408,22",0.0
"x_K62330,408,23",0.0
"x_K62330,408,23",0.0
"x_K62330,408,23",0.0
"x_K62330,408,23",0.0
"x_K62330,408,23",0.0
"x_K62330,408,23",0.0
"x_K62330,408,23",0.0
"x_K62330,408,23",0.0
"x_K62330,408,23",0.0
"x_K62330,408,23",0.0
"x_K62330,408,23",0.0
"x_K62330,408,23",0.0
"x_K62330,408,23",0.0
"x_K62330,408,23",0.0
"x_K62330,408,24",0.0
"x_K62330,408,24",0.0
"x_K62330,408,24",0.0
"x_K62330,408,24",0.0
"x_K62330,408,24",0.0
"x_K62330,408,24",0.0
"x_K62330,408,24",0.0
"x_K62330,408,24",0.0
"x_K62330,408,24",0.0
"x_K62330,408,24",0.0
"x_K62330,408,24",0.0
"x_K62330,408,24",0.0
"x_K62330,408,24",0.0
"x_K62330,408,24",0.0
"x_K62330,408,25",0.0
"x_K62330,408,25",0.0
"x_K62330,408,25",0.0
"x_K62330,408,25",0.0
"x_K62330,408,25",0.0
"x_K62330,408,25",0.0
